source,target,ligand,receptor,prob,pval,interaction_name,interaction_name_2,pathway_name,annotation,evidence,datasets,source.ligand,target.receptor,ligand.pvalues,ligand.logFC,ligand.pct.1,ligand.pct.2,receptor.pvalues,receptor.logFC,receptor.pct.1,receptor.pct.2
HSC/Fibroblasts,HSC/Fibroblasts,COL4A1,ITGA9_ITGB1,0.049650315075130486,0,COL4A1_ITGA9_ITGB1,COL4A1 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,HSC/Fibroblasts.COL4A1,HSC/Fibroblasts.ITGA9_ITGB1,4.0705746472682933e-11,0.3113800688368211,0.637,0.432,1.54043359009578e-36,0.61776963787572,0.6799999999999999,0.27249999999999996
Portal Endothelial,HSC/Fibroblasts,COL4A1,ITGA9_ITGB1,0.05508180453558304,0,COL4A1_ITGA9_ITGB1,COL4A1 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,Portal Endothelial.COL4A1,HSC/Fibroblasts.ITGA9_ITGB1,4.496411983611465e-25,0.71190550682321,0.577,0.291,1.54043359009578e-36,0.61776963787572,0.6799999999999999,0.27249999999999996
LSEC Zone 1,HSC/Fibroblasts,COL4A1,ITGA9_ITGB1,0.014363840839001331,0,COL4A1_ITGA9_ITGB1,COL4A1 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 1.COL4A1,HSC/Fibroblasts.ITGA9_ITGB1,0.17677467167640035,-0.1076306641923655,0.327,0.212,1.54043359009578e-36,0.61776963787572,0.6799999999999999,0.27249999999999996
LSEC Zone 2&3 1,HSC/Fibroblasts,COL4A1,ITGA9_ITGB1,0.05508180453558304,0,COL4A1_ITGA9_ITGB1,COL4A1 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 1.COL4A1,HSC/Fibroblasts.ITGA9_ITGB1,2.0891468505887937e-26,0.7550466236545325,0.666,0.164,1.54043359009578e-36,0.61776963787572,0.6799999999999999,0.27249999999999996
LSEC Zone 2&3 2,HSC/Fibroblasts,COL4A1,ITGA9_ITGB1,0.08642999215444876,0,COL4A1_ITGA9_ITGB1,COL4A1 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 2.COL4A1,HSC/Fibroblasts.ITGA9_ITGB1,5.892755517760116e-23,0.6756007915458809,0.785,0.294,1.54043359009578e-36,0.61776963787572,0.6799999999999999,0.27249999999999996
LSEC Zone 2&3 3,HSC/Fibroblasts,COL4A1,ITGA9_ITGB1,0.08642999215444876,0,COL4A1_ITGA9_ITGB1,COL4A1 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 3.COL4A1,HSC/Fibroblasts.ITGA9_ITGB1,3.263807751081376e-45,1.1718346500537125,0.778,0.067,1.54043359009578e-36,0.61776963787572,0.6799999999999999,0.27249999999999996
Endothelial Progenitor,Portal Endothelial,COL4A1,ITGA9_ITGB1,0.013114540754769364,0,COL4A1_ITGA9_ITGB1,COL4A1 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,Endothelial Progenitor.COL4A1,Portal Endothelial.ITGA9_ITGB1,1.9330572501427453e-8,0.547708493825806,0.415,0.089,1.3669819456404835e-22,0.45592351881690685,0.6745000000000001,0.325
HSC/Fibroblasts,Portal Endothelial,COL4A1,ITGA9_ITGB1,0.04547355616096384,0,COL4A1_ITGA9_ITGB1,COL4A1 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,HSC/Fibroblasts.COL4A1,Portal Endothelial.ITGA9_ITGB1,4.0705746472682933e-11,0.3113800688368211,0.637,0.432,1.3669819456404835e-22,0.45592351881690685,0.6745000000000001,0.325
Portal Endothelial,Portal Endothelial,COL4A1,ITGA9_ITGB1,0.0504723961309277,0,COL4A1_ITGA9_ITGB1,COL4A1 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,Portal Endothelial.COL4A1,Portal Endothelial.ITGA9_ITGB1,4.496411983611465e-25,0.71190550682321,0.577,0.291,1.3669819456404835e-22,0.45592351881690685,0.6745000000000001,0.325
LSEC Zone 1,Portal Endothelial,COL4A1,ITGA9_ITGB1,0.013114540754769364,0,COL4A1_ITGA9_ITGB1,COL4A1 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 1.COL4A1,Portal Endothelial.ITGA9_ITGB1,0.17677467167640035,-0.1076306641923655,0.327,0.212,1.3669819456404835e-22,0.45592351881690685,0.6745000000000001,0.325
LSEC Zone 2&3 1,Portal Endothelial,COL4A1,ITGA9_ITGB1,0.0504723961309277,0,COL4A1_ITGA9_ITGB1,COL4A1 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 1.COL4A1,Portal Endothelial.ITGA9_ITGB1,2.0891468505887937e-26,0.7550466236545325,0.666,0.164,1.3669819456404835e-22,0.45592351881690685,0.6745000000000001,0.325
LSEC Zone 2&3 2,Portal Endothelial,COL4A1,ITGA9_ITGB1,0.07941775650534505,0,COL4A1_ITGA9_ITGB1,COL4A1 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 2.COL4A1,Portal Endothelial.ITGA9_ITGB1,5.892755517760116e-23,0.6756007915458809,0.785,0.294,1.3669819456404835e-22,0.45592351881690685,0.6745000000000001,0.325
LSEC Zone 2&3 3,Portal Endothelial,COL4A1,ITGA9_ITGB1,0.07941775650534505,0,COL4A1_ITGA9_ITGB1,COL4A1 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 3.COL4A1,Portal Endothelial.ITGA9_ITGB1,3.263807751081376e-45,1.1718346500537125,0.778,0.067,1.3669819456404835e-22,0.45592351881690685,0.6745000000000001,0.325
Endothelial Progenitor,LSEC Zone 1,COL4A1,ITGA9_ITGB1,0.005669106417237781,0.01,COL4A1_ITGA9_ITGB1,COL4A1 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,Endothelial Progenitor.COL4A1,LSEC Zone 1.ITGA9_ITGB1,1.9330572501427453e-8,0.547708493825806,0.415,0.089,4.0789529788342587e-10,0.5153704720949815,0.5509999999999999,0.2355
HSC/Fibroblasts,LSEC Zone 1,COL4A1,ITGA9_ITGB1,0.020030005652709706,0,COL4A1_ITGA9_ITGB1,COL4A1 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,HSC/Fibroblasts.COL4A1,LSEC Zone 1.ITGA9_ITGB1,4.0705746472682933e-11,0.3113800688368211,0.637,0.432,4.0789529788342587e-10,0.5153704720949815,0.5509999999999999,0.2355
Portal Endothelial,LSEC Zone 1,COL4A1,ITGA9_ITGB1,0.022297209901729932,0,COL4A1_ITGA9_ITGB1,COL4A1 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,Portal Endothelial.COL4A1,LSEC Zone 1.ITGA9_ITGB1,4.496411983611465e-25,0.71190550682321,0.577,0.291,4.0789529788342587e-10,0.5153704720949815,0.5509999999999999,0.2355
LSEC Zone 1,LSEC Zone 1,COL4A1,ITGA9_ITGB1,0.005669106417237781,0.02,COL4A1_ITGA9_ITGB1,COL4A1 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 1.COL4A1,LSEC Zone 1.ITGA9_ITGB1,0.17677467167640035,-0.1076306641923655,0.327,0.212,4.0789529788342587e-10,0.5153704720949815,0.5509999999999999,0.2355
LSEC Zone 2&3 1,LSEC Zone 1,COL4A1,ITGA9_ITGB1,0.022297209901729932,0,COL4A1_ITGA9_ITGB1,COL4A1 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 1.COL4A1,LSEC Zone 1.ITGA9_ITGB1,2.0891468505887937e-26,0.7550466236545325,0.666,0.164,4.0789529788342587e-10,0.5153704720949815,0.5509999999999999,0.2355
LSEC Zone 2&3 2,LSEC Zone 1,COL4A1,ITGA9_ITGB1,0.03569178169909872,0,COL4A1_ITGA9_ITGB1,COL4A1 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 2.COL4A1,LSEC Zone 1.ITGA9_ITGB1,5.892755517760116e-23,0.6756007915458809,0.785,0.294,4.0789529788342587e-10,0.5153704720949815,0.5509999999999999,0.2355
LSEC Zone 2&3 3,LSEC Zone 1,COL4A1,ITGA9_ITGB1,0.03569178169909872,0,COL4A1_ITGA9_ITGB1,COL4A1 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 3.COL4A1,LSEC Zone 1.ITGA9_ITGB1,3.263807751081376e-45,1.1718346500537125,0.778,0.067,4.0789529788342587e-10,0.5153704720949815,0.5509999999999999,0.2355
Endothelial Progenitor,LSEC Zone 2&3 1,COL4A1,ITGA9_ITGB1,0.014318730727816576,0,COL4A1_ITGA9_ITGB1,COL4A1 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,Endothelial Progenitor.COL4A1,LSEC Zone 2&3 1.ITGA9_ITGB1,1.9330572501427453e-8,0.547708493825806,0.415,0.089,2.0485401145257212e-13,0.448299549639696,0.6775,0.3685
HSC/Fibroblasts,LSEC Zone 2&3 1,COL4A1,ITGA9_ITGB1,0.04949995208227155,0,COL4A1_ITGA9_ITGB1,COL4A1 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,HSC/Fibroblasts.COL4A1,LSEC Zone 2&3 1.ITGA9_ITGB1,4.0705746472682933e-11,0.3113800688368211,0.637,0.432,2.0485401145257212e-13,0.448299549639696,0.6775,0.3685
Portal Endothelial,LSEC Zone 2&3 1,COL4A1,ITGA9_ITGB1,0.05491594310529965,0,COL4A1_ITGA9_ITGB1,COL4A1 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,Portal Endothelial.COL4A1,LSEC Zone 2&3 1.ITGA9_ITGB1,4.496411983611465e-25,0.71190550682321,0.577,0.291,2.0485401145257212e-13,0.448299549639696,0.6775,0.3685
LSEC Zone 1,LSEC Zone 2&3 1,COL4A1,ITGA9_ITGB1,0.014318730727816576,0,COL4A1_ITGA9_ITGB1,COL4A1 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 1.COL4A1,LSEC Zone 2&3 1.ITGA9_ITGB1,0.17677467167640035,-0.1076306641923655,0.327,0.212,2.0485401145257212e-13,0.448299549639696,0.6775,0.3685
LSEC Zone 2&3 1,LSEC Zone 2&3 1,COL4A1,ITGA9_ITGB1,0.05491594310529965,0,COL4A1_ITGA9_ITGB1,COL4A1 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 1.COL4A1,LSEC Zone 2&3 1.ITGA9_ITGB1,2.0891468505887937e-26,0.7550466236545325,0.666,0.164,2.0485401145257212e-13,0.448299549639696,0.6775,0.3685
LSEC Zone 2&3 2,LSEC Zone 2&3 1,COL4A1,ITGA9_ITGB1,0.08617834459161873,0,COL4A1_ITGA9_ITGB1,COL4A1 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 2.COL4A1,LSEC Zone 2&3 1.ITGA9_ITGB1,5.892755517760116e-23,0.6756007915458809,0.785,0.294,2.0485401145257212e-13,0.448299549639696,0.6775,0.3685
LSEC Zone 2&3 3,LSEC Zone 2&3 1,COL4A1,ITGA9_ITGB1,0.08617834459161873,0,COL4A1_ITGA9_ITGB1,COL4A1 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 3.COL4A1,LSEC Zone 2&3 1.ITGA9_ITGB1,3.263807751081376e-45,1.1718346500537125,0.778,0.067,2.0485401145257212e-13,0.448299549639696,0.6775,0.3685
Endothelial Progenitor,LSEC Zone 2&3 2,COL4A1,ITGA9_ITGB1,0.016035123438207833,0,COL4A1_ITGA9_ITGB1,COL4A1 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,Endothelial Progenitor.COL4A1,LSEC Zone 2&3 2.ITGA9_ITGB1,1.9330572501427453e-8,0.547708493825806,0.415,0.089,2.773245098622047e-12,0.5293906995956811,0.798,0.4475
HSC/Fibroblasts,LSEC Zone 2&3 2,COL4A1,ITGA9_ITGB1,0.05519737441004234,0,COL4A1_ITGA9_ITGB1,COL4A1 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,HSC/Fibroblasts.COL4A1,LSEC Zone 2&3 2.ITGA9_ITGB1,4.0705746472682933e-11,0.3113800688368211,0.637,0.432,2.773245098622047e-12,0.5293906995956811,0.798,0.4475
Portal Endothelial,LSEC Zone 2&3 2,COL4A1,ITGA9_ITGB1,0.0611966082509218,0,COL4A1_ITGA9_ITGB1,COL4A1 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,Portal Endothelial.COL4A1,LSEC Zone 2&3 2.ITGA9_ITGB1,4.496411983611465e-25,0.71190550682321,0.577,0.291,2.773245098622047e-12,0.5293906995956811,0.798,0.4475
LSEC Zone 1,LSEC Zone 2&3 2,COL4A1,ITGA9_ITGB1,0.016035123438207833,0,COL4A1_ITGA9_ITGB1,COL4A1 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 1.COL4A1,LSEC Zone 2&3 2.ITGA9_ITGB1,0.17677467167640035,-0.1076306641923655,0.327,0.212,2.773245098622047e-12,0.5293906995956811,0.798,0.4475
LSEC Zone 2&3 1,LSEC Zone 2&3 2,COL4A1,ITGA9_ITGB1,0.0611966082509218,0,COL4A1_ITGA9_ITGB1,COL4A1 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 1.COL4A1,LSEC Zone 2&3 2.ITGA9_ITGB1,2.0891468505887937e-26,0.7550466236545325,0.666,0.164,2.773245098622047e-12,0.5293906995956811,0.798,0.4475
LSEC Zone 2&3 2,LSEC Zone 2&3 2,COL4A1,ITGA9_ITGB1,0.0956725019886396,0,COL4A1_ITGA9_ITGB1,COL4A1 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 2.COL4A1,LSEC Zone 2&3 2.ITGA9_ITGB1,5.892755517760116e-23,0.6756007915458809,0.785,0.294,2.773245098622047e-12,0.5293906995956811,0.798,0.4475
LSEC Zone 2&3 3,LSEC Zone 2&3 2,COL4A1,ITGA9_ITGB1,0.0956725019886396,0,COL4A1_ITGA9_ITGB1,COL4A1 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 3.COL4A1,LSEC Zone 2&3 2.ITGA9_ITGB1,3.263807751081376e-45,1.1718346500537125,0.778,0.067,2.773245098622047e-12,0.5293906995956811,0.798,0.4475
Endothelial Progenitor,LSEC Zone 2&3 3,COL4A1,ITGA9_ITGB1,0.01545944875225233,0,COL4A1_ITGA9_ITGB1,COL4A1 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,Endothelial Progenitor.COL4A1,LSEC Zone 2&3 3.ITGA9_ITGB1,1.9330572501427453e-8,0.547708493825806,0.415,0.089,1.0972164254666457e-14,0.5318848731277962,0.7110000000000001,0.4635
HSC/Fibroblasts,LSEC Zone 2&3 3,COL4A1,ITGA9_ITGB1,0.05329188853014573,0,COL4A1_ITGA9_ITGB1,COL4A1 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,HSC/Fibroblasts.COL4A1,LSEC Zone 2&3 3.ITGA9_ITGB1,4.0705746472682933e-11,0.3113800688368211,0.637,0.432,1.0972164254666457e-14,0.5318848731277962,0.7110000000000001,0.4635
Portal Endothelial,LSEC Zone 2&3 3,COL4A1,ITGA9_ITGB1,0.05909697503797136,0,COL4A1_ITGA9_ITGB1,COL4A1 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,Portal Endothelial.COL4A1,LSEC Zone 2&3 3.ITGA9_ITGB1,4.496411983611465e-25,0.71190550682321,0.577,0.291,1.0972164254666457e-14,0.5318848731277962,0.7110000000000001,0.4635
LSEC Zone 1,LSEC Zone 2&3 3,COL4A1,ITGA9_ITGB1,0.01545944875225233,0,COL4A1_ITGA9_ITGB1,COL4A1 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 1.COL4A1,LSEC Zone 2&3 3.ITGA9_ITGB1,0.17677467167640035,-0.1076306641923655,0.327,0.212,1.0972164254666457e-14,0.5318848731277962,0.7110000000000001,0.4635
LSEC Zone 2&3 1,LSEC Zone 2&3 3,COL4A1,ITGA9_ITGB1,0.05909697503797136,0,COL4A1_ITGA9_ITGB1,COL4A1 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 1.COL4A1,LSEC Zone 2&3 3.ITGA9_ITGB1,2.0891468505887937e-26,0.7550466236545325,0.666,0.164,1.0972164254666457e-14,0.5318848731277962,0.7110000000000001,0.4635
LSEC Zone 2&3 2,LSEC Zone 2&3 3,COL4A1,ITGA9_ITGB1,0.09250656812113675,0,COL4A1_ITGA9_ITGB1,COL4A1 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 2.COL4A1,LSEC Zone 2&3 3.ITGA9_ITGB1,5.892755517760116e-23,0.6756007915458809,0.785,0.294,1.0972164254666457e-14,0.5318848731277962,0.7110000000000001,0.4635
LSEC Zone 2&3 3,LSEC Zone 2&3 3,COL4A1,ITGA9_ITGB1,0.09250656812113675,0,COL4A1_ITGA9_ITGB1,COL4A1 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 3.COL4A1,LSEC Zone 2&3 3.ITGA9_ITGB1,3.263807751081376e-45,1.1718346500537125,0.778,0.067,1.0972164254666457e-14,0.5318848731277962,0.7110000000000001,0.4635
Endothelial Progenitor,Endothelial Progenitor,COL4A2,ITGA9_ITGB1,0.010679793719375573,0,COL4A2_ITGA9_ITGB1,COL4A2 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,Endothelial Progenitor.COL4A2,Endothelial Progenitor.ITGA9_ITGB1,1.103413363094824e-8,0.5195127357699802,0.473,0.139,0.026060530053322147,0.3934172500570787,0.6014999999999999,0.34199999999999997
HSC/Fibroblasts,Endothelial Progenitor,COL4A2,ITGA9_ITGB1,0.05596700541311835,0,COL4A2_ITGA9_ITGB1,COL4A2 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,HSC/Fibroblasts.COL4A2,Endothelial Progenitor.ITGA9_ITGB1,7.512132157600209e-22,0.6218278727458205,0.728,0.519,0.026060530053322147,0.3934172500570787,0.6014999999999999,0.34199999999999997
Cholangiocytes,Endothelial Progenitor,COL4A2,ITGA9_ITGB1,0.010679793719375573,0,COL4A2_ITGA9_ITGB1,COL4A2 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,Cholangiocytes.COL4A2,Endothelial Progenitor.ITGA9_ITGB1,0.013956059419169291,0.5880212565812444,0.283,0.174,0.026060530053322147,0.3934172500570787,0.6014999999999999,0.34199999999999997
Portal Endothelial,Endothelial Progenitor,COL4A2,ITGA9_ITGB1,0.0413929697426507,0,COL4A2_ITGA9_ITGB1,COL4A2 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,Portal Endothelial.COL4A2,Endothelial Progenitor.ITGA9_ITGB1,2.5045654367607595e-28,0.7445180261101427,0.61,0.302,0.026060530053322147,0.3934172500570787,0.6014999999999999,0.34199999999999997
LSEC Zone 1,Endothelial Progenitor,COL4A2,ITGA9_ITGB1,0.010679793719375573,0,COL4A2_ITGA9_ITGB1,COL4A2 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 1.COL4A2,Endothelial Progenitor.ITGA9_ITGB1,0.6675625645265743,-0.3813098264748216,0.276,0.269,0.026060530053322147,0.3934172500570787,0.6014999999999999,0.34199999999999997
LSEC Zone 2&3 1,Endothelial Progenitor,COL4A2,ITGA9_ITGB1,0.0413929697426507,0,COL4A2_ITGA9_ITGB1,COL4A2 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 1.COL4A2,Endothelial Progenitor.ITGA9_ITGB1,4.0192744780122247e-44,1.0094777997013127,0.728,0.092,0.026060530053322147,0.3934172500570787,0.6014999999999999,0.34199999999999997
LSEC Zone 2&3 2,Endothelial Progenitor,COL4A2,ITGA9_ITGB1,0.06549051171816397,0,COL4A2_ITGA9_ITGB1,COL4A2 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 2.COL4A2,Endothelial Progenitor.ITGA9_ITGB1,2.2485691504378028e-38,0.8928805756623448,0.895,0.385,0.026060530053322147,0.3934172500570787,0.6014999999999999,0.34199999999999997
LSEC Zone 2&3 3,Endothelial Progenitor,COL4A2,ITGA9_ITGB1,0.062445667873899,0,COL4A2_ITGA9_ITGB1,COL4A2 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 3.COL4A2,Endothelial Progenitor.ITGA9_ITGB1,2.7879003847183717e-42,1.050763759655027,0.8,0.113,0.026060530053322147,0.3934172500570787,0.6014999999999999,0.34199999999999997
Endothelial Progenitor,Kupffer Cells,COL4A2,ITGA9_ITGB1,0.0059863720158639284,0,COL4A2_ITGA9_ITGB1,COL4A2 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,Endothelial Progenitor.COL4A2,Kupffer Cells.ITGA9_ITGB1,1.103413363094824e-8,0.5195127357699802,0.473,0.139,8.897081422614475e-10,0.49899881992897455,0.544,0.22099999999999997
HSC/Fibroblasts,Kupffer Cells,COL4A2,ITGA9_ITGB1,0.032015385070433965,0,COL4A2_ITGA9_ITGB1,COL4A2 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,HSC/Fibroblasts.COL4A2,Kupffer Cells.ITGA9_ITGB1,7.512132157600209e-22,0.6218278727458205,0.728,0.519,8.897081422614475e-10,0.49899881992897455,0.544,0.22099999999999997
Cholangiocytes,Kupffer Cells,COL4A2,ITGA9_ITGB1,0.0059863720158639284,0.03,COL4A2_ITGA9_ITGB1,COL4A2 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,Cholangiocytes.COL4A2,Kupffer Cells.ITGA9_ITGB1,0.013956059419169291,0.5880212565812444,0.283,0.174,8.897081422614475e-10,0.49899881992897455,0.544,0.22099999999999997
Portal Endothelial,Kupffer Cells,COL4A2,ITGA9_ITGB1,0.023523035145486346,0,COL4A2_ITGA9_ITGB1,COL4A2 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,Portal Endothelial.COL4A2,Kupffer Cells.ITGA9_ITGB1,2.5045654367607595e-28,0.7445180261101427,0.61,0.302,8.897081422614475e-10,0.49899881992897455,0.544,0.22099999999999997
LSEC Zone 1,Kupffer Cells,COL4A2,ITGA9_ITGB1,0.0059863720158639284,0,COL4A2_ITGA9_ITGB1,COL4A2 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 1.COL4A2,Kupffer Cells.ITGA9_ITGB1,0.6675625645265743,-0.3813098264748216,0.276,0.269,8.897081422614475e-10,0.49899881992897455,0.544,0.22099999999999997
LSEC Zone 2&3 1,Kupffer Cells,COL4A2,ITGA9_ITGB1,0.023523035145486346,0,COL4A2_ITGA9_ITGB1,COL4A2 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 1.COL4A2,Kupffer Cells.ITGA9_ITGB1,4.0192744780122247e-44,1.0094777997013127,0.728,0.092,8.897081422614475e-10,0.49899881992897455,0.544,0.22099999999999997
LSEC Zone 2&3 2,Kupffer Cells,COL4A2,ITGA9_ITGB1,0.03762565625874634,0,COL4A2_ITGA9_ITGB1,COL4A2 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 2.COL4A2,Kupffer Cells.ITGA9_ITGB1,2.2485691504378028e-38,0.8928805756623448,0.895,0.385,8.897081422614475e-10,0.49899881992897455,0.544,0.22099999999999997
LSEC Zone 2&3 3,Kupffer Cells,COL4A2,ITGA9_ITGB1,0.03582666357721794,0,COL4A2_ITGA9_ITGB1,COL4A2 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,LSEC Zone 2&3 3.COL4A2,Kupffer Cells.ITGA9_ITGB1,2.7879003847183717e-42,1.050763759655027,0.8,0.113,8.897081422614475e-10,0.49899881992897455,0.544,0.22099999999999997
Endothelial Progenitor,HSC/Fibroblasts,COL4A2,ITGA9_ITGB1,0.014363840839001331,0,COL4A2_ITGA9_ITGB1,COL4A2 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,Endothelial Progenitor.COL4A2,HSC/Fibroblasts.ITGA9_ITGB1,1.103413363094824e-8,0.5195127357699802,0.473,0.139,1.54043359009578e-36,0.61776963787572,0.6799999999999999,0.27249999999999996
HSC/Fibroblasts,HSC/Fibroblasts,COL4A2,ITGA9_ITGB1,0.07410296124228893,0,COL4A2_ITGA9_ITGB1,COL4A2 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,HSC/Fibroblasts.COL4A2,HSC/Fibroblasts.ITGA9_ITGB1,7.512132157600209e-22,0.6218278727458205,0.728,0.519,1.54043359009578e-36,0.61776963787572,0.6799999999999999,0.27249999999999996
Cholangiocytes,HSC/Fibroblasts,COL4A2,ITGA9_ITGB1,0.014363840839001331,0,COL4A2_ITGA9_ITGB1,COL4A2 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,Cholangiocytes.COL4A2,HSC/Fibroblasts.ITGA9_ITGB1,0.013956059419169291,0.5880212565812444,0.283,0.174,1.54043359009578e-36,0.61776963787572,0.6799999999999999,0.27249999999999996
Portal Endothelial,HSC/Fibroblasts,COL4A2,ITGA9_ITGB1,0.05508180453558304,0,COL4A2_ITGA9_ITGB1,COL4A2 - (ITGA9+ITGB1),COLLAGEN,ECM-Receptor,KEGG: hsa04512,Normal,Portal Endothelial.COL4A2,HSC/Fibroblasts.ITGA9_ITGB1,2.5045654367607595e-28,0.7445180261101427,0.61,0.302,1.54043359009578e-36,0.61776963787572,0.6799999999999999,0.27249999999999996
